Time;SecondOfDay;RollGyroRate;PitchGyroRate;YawGyroRate;AccelXAxis;AccelYAxis;AccelZAxis;MagRawValueXAxis;MagRawValueYAxis;MagRawValueZAxis
15:18:03.024;55083,02426;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:03.194;55083,19425;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:03.384;55083,38426;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:03.564;55083,5643;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:03.714;55083,71429;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:03.904;55083,90432;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:04.034;55084,03433;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:04.254;55084,25435;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:04.364;55084,36435;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:04.494;55084,49436;0;0;0;-0,26;0,19;-9,93;0;0;0
15:18:04.634;55084,63436;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:04.764;55084,76436;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:04.904;55084,90439;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:05.054;55085,0544;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:05.214;55085,21441;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:05.384;55085,38442;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:05.484;55085,48443;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:05.584;55085,58442;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:05.714;55085,71444;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:05.844;55085,84445;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:06.054;55086,05445;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:06.254;55086,25448;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:06.414;55086,41449;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:06.574;55086,5745;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:06.704;55086,70451;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:06.874;55086,8745;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:06.954;55086,95453;0;0;0;-0,24;0,18;-9,93;0;0;0
15:18:07.044;55087,04451;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:07.184;55087,18454;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:07.284;55087,28455;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:07.404;55087,40456;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:07.564;55087,56457;0;0;0;-0,26;0,19;-9,92;0;0;0
15:18:07.654;55087,65456;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:07.714;55087,71458;0;0;0;-0,25;0,18;-9,94;0;0;0
15:18:07.804;55087,80458;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:07.854;55087,85459;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:07.914;55087,91459;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:07.984;55087,98458;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:08.054;55088,0546;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:08.114;55088,11461;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:08.244;55088,2446;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:08.324;55088,3246;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:08.454;55088,45461;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:08.584;55088,58464;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:08.654;55088,65462;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:08.814;55088,81464;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:08.954;55088,95467;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:09.064;55089,06465;0;0;0;-0,26;0,18;-9,94;0;0;0
15:18:09.224;55089,22468;0;0;0;-0,25;0,18;-9,94;0;0;0
15:18:09.334;55089,33467;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:09.434;55089,4347;0;0;0;-0,25;0,19;-9,94;0;0;0
15:18:09.484;55089,4847;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:09.564;55089,56469;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:09.654;55089,65469;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:09.704;55089,7047;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:09.814;55089,81471;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:09.974;55089,97472;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:10.064;55090,06474;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:10.134;55090,13473;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:10.264;55090,26476;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:10.364;55090,36474;0;0;0;-0,25;0,18;-9,94;0;0;0
15:18:10.484;55090,48475;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:10.544;55090,54477;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:10.674;55090,67476;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:10.804;55090,80477;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:10.904;55090,90478;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:10.954;55090,9548;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:11.054;55091,05479;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:11.204;55091,2048;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:11.274;55091,27481;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:11.464;55091,46482;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:11.584;55091,58483;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:11.754;55091,75484;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:11.904;55091,90485;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:12.054;55092,05488;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:12.164;55092,16489;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:12.244;55092,24487;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:12.364;55092,36488;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:12.444;55092,44489;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:12.614;55092,6149;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:12.744;55092,74493;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:12.884;55092,88493;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:13.024;55093,02495;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:13.094;55093,09493;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:13.224;55093,22494;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:13.284;55093,28495;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:13.434;55093,43498;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:13.504;55093,50498;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:13.624;55093,62499;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:13.684;55093,68499;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:13.824;55093,82499;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:13.934;55093,93499;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:14.004;55094,005;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:14.175;55094,17501;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:14.285;55094,28503;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:14.365;55094,36502;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:14.435;55094,43504;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:14.565;55094,56503;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:14.685;55094,68504;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:14.765;55094,76507;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:14.845;55094,84505;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:14.985;55094,98507;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:15.085;55095,08507;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:15.225;55095,22508;0;0;0;-0,26;0,18;-9,92;0;0;0
15:18:15.275;55095,2751;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:15.385;55095,38509;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:15.445;55095,44509;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:15.545;55095,5451;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:15.685;55095,68511;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:15.795;55095,79512;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:15.855;55095,85514;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:15.975;55095,97514;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:16.125;55096,12516;0;0;0;-0,25;0,18;-9,92;0;0;0
15:18:16.215;55096,21518;0;0;0;-0,26;0,18;-9,93;0;0;0
15:18:16.355;55096,35518;0;0;0;-0,25;0,19;-9,94;0;0;0
15:18:16.415;55096,41516;0;0;0;-0,25;0,19;-9,94;0;0;0
15:18:16.565;55096,56517;0;0;0;-0,24;0,18;-9,93;0;0;0
15:18:16.625;55096,62519;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:16.685;55096,6852;0;0;0;-0,26;0,19;-9,93;0;0;0
15:18:16.745;55096,7452;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:16.845;55096,84521;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:16.905;55096,90519;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:17.015;55097,0152;0;0;0;-0,25;0,18;-9,94;0;0;0
15:18:17.175;55097,17522;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:17.235;55097,23524;0;0;0;-0,25;0,19;-9,92;0;0;0
15:18:17.375;55097,37525;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:17.465;55097,46525;0;0;0;-0,25;0,19;-9,93;0;0;0
15:18:17.535;55097,53526;0;0;0;-0,26;0,19;-9,92;0;0;0
15:18:17.605;55097,60526;0;0;0;-0,26;0,19;-9,93;0;0;0
15:18:17.665;55097,66527;0;0;0;-0,25;0,18;-9,93;0;0;0
15:18:17.725;55097,72525;0,01;-0,01;-0,05;-0,24;0,17;-9,93;0;0;0
15:18:17.795;55097,79526;0;0,01;0;-0,26;0,2;-9,91;0;0;0
15:18:17.925;55097,92529;0,01;0,01;-0,02;-0,22;0,16;-9,95;0;0;0
15:18:18.045;55098,04529;-0,01;-0,01;0,04;-0,27;0,08;-9,92;0;0;0
15:18:18.215;55098,2153;-0,01;0;0,03;-0,24;0,21;-9,93;0;0;0
15:18:18.345;55098,34532;0,01;0;-0,03;-0,22;0,21;-9,95;0;0;0
15:18:18.465;55098,46532;0,01;0;-0,02;-0,25;0,09;-9,89;0;0;0
15:18:18.595;55098,59531;0,01;0;0,02;-0,19;0,11;-9,93;0;0;0
15:18:18.755;55098,75533;-0,01;-0,01;0,02;-0,18;0,12;-9,97;0;0;0
15:18:18.865;55098,86535;0;-0,01;-0,03;-0,27;0,14;-9,93;0;0;0
15:18:18.965;55098,96534;0,01;0;-0,02;-0,3;0,21;-9,89;0;0;0
15:18:19.035;55099,03536;0,01;0,01;0,03;-0,2;0,07;-9,9;0;0;0
15:18:19.215;55099,21536;-0,01;-0,01;0,02;-0,15;0,09;-9,99;0;0;0
15:18:19.345;55099,34538;0;-0,01;-0,01;-0,23;0,17;-9,97;0;0;0
15:18:19.475;55099,47537;0,01;0,01;-0,04;-0,33;0,17;-9,86;0;0;0
15:18:19.555;55099,5554;0,01;0,01;-0,01;-0,24;0,17;-9,9;0;0;0
15:18:19.685;55099,68539;0;-0,01;0,05;-0,19;0,12;-9,96;0;0;0
15:18:19.765;55099,76539;-0,01;-0,01;-0,01;-0,24;0,08;-9,97;0;0;0
15:18:19.875;55099,8754;0,01;0,01;-0,04;-0,28;0,14;-9,92;0;0;0
15:18:20.025;55100,02542;0,01;0,01;0,01;-0,26;0,16;-9,87;0;0;0
15:18:20.185;55100,18544;-0,01;-0,01;0,03;-0,22;0,18;-9,92;0;0;0
15:18:20.275;55100,27545;0;-0,01;0,01;-0,2;0,15;-9,98;0;0;0
15:18:20.335;55100,33543;0;0;-0,02;-0,25;0,06;-9,93;0;0;0
15:18:20.395;55100,39545;0,01;0;-0,03;-0,24;0,07;-9,9;0;0;0
15:18:20.495;55100,49546;0;0,01;0,02;-0,23;0,21;-9,91;0;0;0
15:18:20.615;55100,61547;-0,01;0;0,01;-0,2;0,14;-9,94;0;0;0
15:18:20.735;55100,73548;0;-0,01;0;-0,21;0,1;-9,99;0;0;0
15:18:20.805;55100,80548;-0,01;0;0,02;-0,31;0,15;-9,89;0;0;0
15:18:20.865;55100,86547;0,01;0,02;-0,02;-0,27;0,26;-9,87;0;0;0
15:18:20.985;55100,98548;0;-0,01;0;-0,21;0,17;-9,94;0;0;0
15:18:21.105;55101,1055;0,01;-0,01;-0,02;-0,25;0,08;-9,93;0;0;0
15:18:21.225;55101,22551;0;0,01;0,03;-0,21;0,07;-9,92;0;0;0
15:18:21.325;55101,3255;0,01;-0,02;-0,01;-0,21;0,16;-9,93;0;0;0
15:18:21.385;55101,3855;0,02;0;0;-0,21;0,02;-9,98;0;0;0
15:18:21.475;55101,47553;0;0,01;0;0,01;-0,06;-10,16;0;0;0
15:18:21.555;55101,55553;0;0;0,01;-0,31;0,32;-9,99;0;0;0
15:18:21.685;55101,68554;-0,04;0,03;-0,02;-0,2;0,23;-9,91;0;0;0
15:18:21.755;55101,75555;0;-0,01;-0,01;0,38;-0,11;-9,81;0;0;0
15:18:21.845;55101,84554;0,12;-0,07;0,02;0,1;-0,22;-9,85;0;0;0
15:18:21.945;55101,94554;0,06;-0,01;-0,01;-0,57;0,29;-9,99;0;0;0
15:18:22.025;55102,02557;0,02;0,01;0,05;0,83;-0,09;-9,7;0;0;0
15:18:22.105;55102,10555;0;0,01;0,04;2,09;0,55;-9,56;0;0;0
15:18:22.175;55102,17558;-0,02;0,17;0,02;0,16;0,45;-10,02;0;0;0
15:18:22.395;55102,39559;-0,15;0,45;0;-0,34;-0,01;-10,01;0;0;0
15:18:22.485;55102,48558;0,53;-0,24;0,11;1,76;0,35;-9,89;0;0;0
15:18:22.615;55102,61561;0,12;-0,29;-0,13;-1,03;-0,39;-11,9;0;0;0
15:18:22.785;55102,7856;0,24;-0,17;0,08;-0,9;0,27;-10,29;0;0;0
15:18:22.875;55102,87561;0,02;-0,24;0,11;0,45;0,94;-9,89;0;0;0
15:18:22.955;55102,95561;0,03;0,11;-0,05;0,26;-0,2;-8,82;0;0;0
15:18:23.055;55103,05562;0,02;-0,22;0,11;0,26;-0,11;-9,95;0;0;0
15:18:23.175;55103,17565;-0,1;-0,01;-0,15;0,74;1,13;-9,92;0;0;0
15:18:23.315;55103,31564;0,07;0,26;0,23;-0,26;0,78;-9,99;0;0;0
15:18:23.435;55103,43567;-0,35;0,01;-0,08;-0,82;-0,41;-9,65;0;0;0
15:18:23.555;55103,55567;-0,43;0,21;0,23;-0,07;-0,29;-10,16;0;0;0
15:18:23.685;55103,68567;-0,23;-0,07;0,03;-0,25;0,5;-9,79;0;0;0
15:18:23.845;55103,84567;-0,09;0,15;-0,38;-0,71;0,27;-9,42;0;0;0
15:18:23.955;55103,9557;-0,26;0,21;-0,14;-0,29;0,25;-9,15;0;0;0
15:18:24.065;55104,0657;-0,05;0,26;-0,07;-0,21;0,32;-10,72;0;0;0
15:18:24.155;55104,1557;-0,03;0,38;0,07;-0,35;1,02;-9,61;0;0;0
15:18:24.285;55104,28572;0,24;0,14;-0,24;0,36;0,87;-10,2;0;0;0
15:18:24.375;55104,37573;0,25;-0,11;0,02;0,51;0,58;-9,9;0;0;0
15:18:24.495;55104,49572;0,38;0,07;0;-0,66;0,54;-9,87;0;0;0
15:18:24.585;55104,58574;0,43;-0,15;0,04;0,13;0,18;-10,03;0;0;0
15:18:24.705;55104,70573;0,31;-0,19;0,14;-0,51;0,58;-9,96;0;0;0
15:18:24.775;55104,77576;-0,21;-0,12;0,06;-0,52;0,4;-9,46;0;0;0
15:18:24.845;55104,84576;-0,57;-0,46;0,12;-0,16;0,25;-9,33;0;0;0
15:18:24.955;55104,95577;-0,83;-0,09;-0,09;0,35;0,17;-10,04;0;0;0
15:18:25.065;55105,06576;-0,85;0;-0,04;-0,02;0,33;-8,53;0;0;0
15:18:25.195;55105,19577;-0,69;-0,07;-0,28;0,52;1,21;-9,62;0;0;0
15:18:25.255;55105,25577;-0,02;0,24;0,05;1,05;1,8;-8,81;0;0;0
15:18:25.315;55105,31578;0,09;0,15;0,06;0,65;0,56;-10,44;0;0;0
15:18:25.385;55105,3858;0,4;0,11;0,01;-0,56;0,27;-10,49;0;0;0
15:18:25.465;55105,46579;0,8;-0,05;-0,15;0,62;-0,01;-9,89;0;0;0
15:18:25.525;55105,52581;0,5;0,02;-0,03;0,32;0,32;-10,14;0;0;0
15:18:25.595;55105,59579;0,2;-0,18;-0,38;0;0,38;-9,98;0;0;0
15:18:25.665;55105,6658;0,25;-0,02;-0,06;-0,27;-0,04;-10,16;0;0;0
15:18:25.775;55105,77581;0,3;0,07;-0,14;0,01;0,52;-11,56;0;0;0
15:18:25.895;55105,89584;-0,09;0,06;0,08;0,83;1,43;-11,84;0;0;0
15:18:25.955;55105,95584;-0,22;0,31;0;0,32;0,98;-11,26;0;0;0
15:18:26.095;55106,09583;-0,38;-0,03;-0,07;-0,35;0,25;-10,62;0;0;0
15:18:26.175;55106,17584;-0,22;-0,09;0;-0,15;0,97;-11,53;0;0;0
15:18:26.245;55106,24584;-0,04;0,05;0,13;0,2;0,61;-11,55;0;0;0
15:18:26.325;55106,32585;0,09;-0,09;0,14;1,14;0,96;-11,02;0;0;0
15:18:26.405;55106,40587;0,22;-0,11;0,05;0,25;0,97;-11,48;0;0;0
15:18:26.575;55106,57586;0,21;-0,41;0,13;0,54;1,07;-10,87;0;0;0
15:18:26.665;55106,66589;0,13;-0,34;-0,23;1,67;0,75;-11,13;0;0;0
15:18:26.775;55106,77589;0,01;-0,13;0,33;0,39;0,76;-10,91;0;0;0
15:18:26.915;55106,91589;0,2;0,01;0,04;-0,09;0,69;-10,87;0;0;0
15:18:26.995;55106,99591;0,15;-0,01;-0,1;0,31;-0,44;-10,51;0;0;0
15:18:27.075;55107,07592;0,23;0,04;0,05;0,95;-0,32;-9,77;0;0;0
15:18:27.215;55107,21593;0,02;0,06;-0,04;1,1;0,93;-10,21;0;0;0
15:18:27.315;55107,31591;-0,15;0,01;-0,09;0,44;0,8;-9,82;0;0;0
15:18:27.385;55107,38594;-0,15;0,12;-0,1;0,9;0,13;-9,82;0;0;0
15:18:27.495;55107,49594;-0,11;-0,04;0,25;0,98;0,61;-10,82;0;0;0
15:18:27.625;55107,62595;-0,42;-0,31;-0,03;1,09;0,68;-9,4;0;0;0
15:18:27.775;55107,77595;-0,3;0,5;-0,05;-0,62;0,03;-8,59;0;0;0
15:18:27.865;55107,86597;-0,55;0,3;0,01;-1,18;0,27;-7,95;0;0;0
15:18:27.955;55107,95596;-0,27;0,28;0,39;-0,69;0,45;-9,31;0;0;0
15:18:28.035;55108,03596;-0,14;0,29;0,28;-0,28;0,08;-9,74;0;0;0
15:18:28.115;55108,11597;-0,22;0,26;-0,03;0,24;0,19;-8,55;0;0;0
15:18:28.316;55108,31601;0,08;0,06;0,08;-0,24;0,24;-7,91;0;0;0
15:18:28.476;55108,47601;0,23;0,18;0,02;0,33;-0,06;-6,53;0;0;0
15:18:28.566;55108,566;0,23;-0,21;-0,03;0,28;0,36;-7,24;0;0;0
15:18:28.626;55108,62602;0,13;-0,05;0;-0,55;0,43;-7,98;0;0;0
15:18:28.806;55108,80605;-0,06;-0,1;-0,07;-0,08;0,22;-7,55;0;0;0
15:18:28.916;55108,91604;-0,09;-0,1;-0,07;0,22;0,69;-7,35;0;0;0
15:18:29.006;55109,00605;0;-0,23;-0,02;0,9;0,56;-7,49;0;0;0
15:18:29.186;55109,18605;-0,15;-0,24;-0,09;1,12;0,21;-7,64;0;0;0
15:18:29.326;55109,32608;-0,62;-0,01;0,12;0,92;0,73;-8,67;0;0;0
15:18:29.436;55109,43606;-0,19;0,2;0,13;1,6;0,96;-9,09;0;0;0
15:18:29.506;55109,50606;0,25;0,4;0,01;0,15;0,28;-8,86;0;0;0
15:18:29.646;55109,64608;0,21;0,16;0,14;0,84;0,11;-9,41;0;0;0
15:18:29.756;55109,7561;0,12;0,1;-0,05;0,46;0,13;-9,51;0;0;0
15:18:29.836;55109,8361;0,06;-0,04;0,09;0,58;0,54;-9,15;0;0;0
15:18:29.966;55109,96612;-0,18;-0,17;0,07;1,58;0,78;-8,86;0;0;0
15:18:30.106;55110,10611;-0,88;-0,43;0,22;-0,02;-0,68;-9,3;0;0;0
15:18:30.226;55110,22613;0,11;-0,08;0,14;0,42;-0,62;-9,12;0;0;0
15:18:30.396;55110,39613;0,19;-0,24;0,02;0,49;0,77;-10,03;0;0;0
15:18:30.476;55110,47613;0,06;-0,05;-0,17;0,6;0,39;-11,42;0;0;0
15:18:30.546;55110,54614;0,14;-0,16;-0,47;0,3;0,52;-11,38;0;0;0
15:18:30.626;55110,62616;0,54;-0,08;-0,12;0,56;0,61;-9,93;0;0;0
15:18:30.716;55110,71615;0,65;0,03;0,07;1,21;0,54;-10,3;0;0;0
15:18:30.836;55110,83618;0,42;0,09;-0,16;0,11;-0,64;-11,86;0;0;0
15:18:30.996;55110,99617;0,52;0,24;-0,23;-1,1;-0,06;-12,79;0;0;0
15:18:31.056;55111,05618;-0,01;0,35;-0,22;0,22;0,3;-12,73;0;0;0
15:18:31.146;55111,1462;-0,18;0,13;0,06;1,12;-0,7;-10,88;0;0;0
15:18:31.296;55111,29621;-0,19;0,32;0,03;0,63;0,35;-10,65;0;0;0
15:18:31.436;55111,43622;-0,16;0,37;0,08;-0,06;0,58;-13,06;0;0;0
15:18:31.626;55111,62621;-0,29;0,28;-0,2;0,69;0,41;-12,11;0;0;0
15:18:31.756;55111,75624;0,18;0,07;0,03;0,41;-0,22;-11,76;0;0;0
15:18:31.926;55111,92624;0,23;0,15;-0,16;1,23;0,46;-11,41;0;0;0
15:18:32.046;55112,04626;0,24;-0,25;0,15;0,07;-0,25;-12,32;0;0;0
15:18:32.266;55112,26626;0,03;-0,24;0,04;0,32;-0,08;-12,31;0;0;0
15:18:32.396;55112,39628;0,07;0,16;0,12;0,83;0,17;-12,08;0;0;0
15:18:32.536;55112,53629;-0,07;0,17;0,04;0,62;0,61;-11,37;0;0;0
15:18:32.696;55112,69629;0,5;-0,16;0,12;-0,15;0,41;-12,67;0;0;0
15:18:32.786;55112,78629;0,2;-0,24;0,24;0,36;1,03;-11,74;0;0;0
15:18:32.856;55112,85632;0,06;-0,54;0,16;0,76;0,65;-11,82;0;0;0
15:18:32.986;55112,98631;-0,22;-0,49;-0,2;-0,02;0,11;-12,48;0;0;0
15:18:33.096;55113,09631;-0,65;-0,22;-0,04;1,05;1,29;-11,52;0;0;0
15:18:33.176;55113,17634;-0,34;-0,06;-0,02;1,2;1,14;-10,33;0;0;0
15:18:33.336;55113,33633;-0,2;0,02;0,02;1,24;0,53;-10,13;0;0;0
15:18:33.476;55113,47636;0,52;0,09;0,01;0,67;0,96;-11,12;0;0;0
15:18:33.626;55113,62635;0,38;0,12;-0,08;0,97;0,5;-10,2;0;0;0
15:18:33.786;55113,78636;0,34;0,12;-0,07;0,92;1,08;-10,47;0;0;0
15:18:33.986;55113,98637;-0,23;0,6;-0,12;0,37;0,96;-9,74;0;0;0
15:18:34.106;55114,10638;-0,21;0,64;0,09;0,7;0,58;-8,86;0;0;0
15:18:34.196;55114,19641;-0,35;0,66;0,28;1,06;0,99;-8,9;0;0;0
15:18:34.346;55114,3464;-0,44;0,43;0,11;0,45;1,11;-8,56;0;0;0
15:18:34.466;55114,46643;-0,4;0,05;-0,04;0,33;0,97;-9,59;0;0;0
15:18:34.596;55114,59642;-0,37;-0,05;-0,1;0,37;0,73;-8,44;0;0;0
15:18:34.706;55114,70642;0;-0,06;-0,18;0,79;1,44;-9,24;0;0;0
15:18:34.776;55114,77645;0,04;-0,13;0,12;0,21;0,34;-8,23;0;0;0
15:18:34.856;55114,85644;0,27;-0,25;-0,49;-0,97;-0,51;-7,75;0;0;0
15:18:34.966;55114,96644;0,22;-0,27;0,13;-0,56;-0,33;-7,85;0;0;0
15:18:35.086;55115,08645;0,06;-0,12;0,1;-0,68;0,06;-8,21;0;0;0
15:18:35.266;55115,26647;0,03;-0,27;0,1;-0,27;0,75;-7,75;0;0;0
15:18:35.436;55115,43647;-0,17;0;-0,15;1,75;1,12;-8,43;0;0;0
15:18:35.586;55115,58649;-0,12;-0,07;-0,08;-0,06;0,41;-9,88;0;0;0
15:18:35.716;55115,71649;-0,07;0,15;0,36;-0,42;0,48;-9,37;0;0;0
15:18:35.886;55115,88653;0,12;-0,27;-0,04;1,37;1,14;-9,44;0;0;0
15:18:36.066;55116,06652;0,4;-0,32;0,01;1;1,14;-9,81;0;0;0
15:18:36.226;55116,22653;0,2;-0,47;-0,29;0,69;0,76;-10,32;0;0;0
15:18:36.376;55116,37656;-0,02;-0,23;-0,03;0,41;0,43;-9,46;0;0;0
15:18:36.546;55116,54657;0,1;-0,01;0,12;-0,96;1,01;-8,19;0;0;0
15:18:36.686;55116,68656;0,03;0,15;0;0,65;0,51;-9,05;0;0;0
15:18:36.846;55116,84659;0,05;-0,03;-0,4;0,51;0,25;-8,85;0;0;0
15:18:36.976;55116,9766;0,18;-0,08;0;0,74;0,64;-10,24;0;0;0
15:18:37.116;55117,11659;-0,07;-0,07;0,11;1,06;0,66;-9,77;0;0;0
15:18:37.276;55117,2766;-0,32;-0,01;0,18;-0,03;0,04;-9,97;0;0;0
15:18:37.386;55117,38663;0,03;0,02;-0,07;-1,21;-0,19;-10,34;0;0;0
15:18:37.456;55117,45662;0,01;0,26;-0,37;-0,94;0,07;-9,09;0;0;0
15:18:37.536;55117,53662;0,37;0,54;0,06;0,04;0,41;-9,9;0;0;0
15:18:37.606;55117,60663;-0,02;0,31;0,46;1,58;1,74;-9,78;0;0;0
15:18:37.676;55117,67663;-0,1;0,03;-0,07;1,26;1,8;-9,88;0;0;0
15:18:37.746;55117,74665;-0,01;0,43;-0,03;0,09;0,74;-9,35;0;0;0
15:18:37.886;55117,88666;-0,06;0,2;-0,01;-0,55;-0,25;-7,92;0;0;0
15:18:38.036;55118,03666;-0,23;0,03;0,03;0,66;0,42;-7,18;0;0;0
15:18:38.186;55118,18668;-0,38;0,05;0,12;0,14;-0,96;-6,61;0;0;0
15:18:38.366;55118,36668;-0,17;0,34;0;-0,57;-0,66;-7,23;0;0;0
15:18:38.486;55118,4867;-0,19;-0,06;0,02;-0,23;0,41;-7,75;0;0;0
15:18:38.596;55118,59669;-0,09;0,23;0,07;-0,5;-1,1;-7,89;0;0;0
15:18:38.786;55118,78673;0,11;0,08;0,21;-0,45;0,22;-7,64;0;0;0
15:18:38.936;55118,93672;0,5;0,54;-0,03;-0,39;0,41;-7,22;0;0;0
15:18:38.996;55118,99672;0,03;0,38;-0,03;-0,35;0,52;-6,96;0;0;0
15:18:39.116;55119,11675;0,55;-0,24;0,09;-0,39;-0,19;-7,92;0;0;0
15:18:39.226;55119,22674;-0,09;-0,08;-0,07;0,98;-0,46;-8,53;0;0;0
